40.77737499,-81.40310055,OHSECSRV-2272274-406566-2272295-406536,410.16,ABC
40.77750705,-81.40307805,OHSEC1P-2272280-406615-2272274-406566,407.6893,C
40.77755044,-81.40195041,OHSEC1P-2272592-406634-2272566-406501,407.6812,B
40.77755232,-81.40070742,OHSEC1P-2272936-406639-2272937-406681,407.6877,A
40.7776319,-81.4040183,OH1P-2272019-406657-2272030-406485,404.3629,A
40.77763277,-81.40307737,OHSEC1P-2272280-406660-2272280-406629,407.6894,C
40.77763773,-81.40395299,OHSEC1P-2272037-406659-2272036-406750,407.6827,A
40.77766324,-81.40508036,OHSEC1P-2271725-406664-2271707-406531,407.6832,B
40.77766556,-81.40070203,OHSECSRV-2272937-406681-2272997-406660,410.1699,ABC
40.77766556,-81.40070203,OHSECSRV-2272937-406681-2272998-406702,410.17,ABC
40.77772376,-81.40193552,OHSEC1P-2272595-406697-2272592-406648,407.6811,B
40.77772376,-81.40193552,OHSEC1P-2272595-406697-2272595-406769,407.681,B
40.77774466,-81.40278899,OHSEC1P-2272359-406702-2272282-406702,407.689,C
40.77774669,-81.40306761,OHSEC1P-2272282-406702-2272280-406660,407.6892,C
40.77774669,-81.40306761,OHSEC1P-2272282-406702-2272289-406756,407.6891,C
40.77774669,-81.40306761,OHSECSRV-2272282-406702-2272220-406736,410.1735,ABC
40.77774669,-81.40306761,OHSECSRV-2272282-406702-2272260-406735,410.1734,ABC
40.77777927,-81.40074687,OH1P-2272924-406722-2272921-406498,404.3631,A
40.77778074,-81.40090023,OHSEC1P-2272882-406722-2272885-406761,407.6873,A
40.77778074,-81.40090023,OHSECSRV-2272882-406722-2272846-406665,410.1713,ABC
40.77778074,-81.40090023,OHSECSRV-2272882-406722-2272847-406706,410.1712,ABC
40.77781792,-81.40256721,OHSECSRV-2272420-406730-2272360-406761,410.173,ABC
40.77782271,-81.40271152,OHSECSRV-2272380-406731-2272360-406761,410.1731,ABC
40.77782749,-81.40285583,OHSECSRV-2272340-406732-2272359-406702,410.1736,ABC
40.77783228,-81.40300014,OHSECSRV-2272300-406733-2272282-406702,410.1732,ABC
40.77783656,-81.40506547,OHSEC1P-2271728-406728-2271725-406679,407.6831,B
40.77783656,-81.40506547,OHSEC1P-2271728-406728-2271728-406799,407.683,B
40.77784282,-81.4016625,OHSECSRV-2272670-406742-2272656-406744,410.1619,ABC
40.77784907,-81.40171626,OHSEC1P-2272656-406744-2272656-406772,407.6808,B
40.77784972,-81.40186963,OH1P-2272613-406744-2272610-406883,404.3621,B
40.7778622,-81.40390208,OHSEC1P-2272050-406741-2272036-406750,407.6807,A
40.77787178,-81.4041907,OHSECSRV-2271970-406744-2271985-406772,410.1659,ABC
40.77788698,-81.40088663,OHSEC1P-2272885-406761-2272940-406762,407.6874,A
40.77788698,-81.40088663,OHSECSRV-2272885-406761-2272848-406747,410.1711,ABC
40.77788698,-81.40088663,OHSECSRV-2272885-406761-2272849-406788,410.171,ABC
40.77788829,-81.40068704,OHSEC1P-2272940-406762-2272937-406681,407.6875,A
40.77788829,-81.40068704,OHSEC1P-2272940-406762-2272939-406799,407.6871,A
